customer_id,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_total,segment
12853,11,3414.975,135,3,5,5,355,13,Loyal Customers
12854,7,2841.3450000000003,79,3,4,5,345,12,Loyal Customers
12855,4,489.915,373,2,3,2,232,7,Need Attention
12856,6,2162.935,8,5,4,4,544,13,Champions
12857,6,2947.3250000000003,211,2,4,5,245,11,At Risk
12858,1,147.27,383,2,1,1,211,4,Lost
12859,1,547.05,459,1,1,3,113,5,Others
12860,1,54.22,693,1,1,1,111,3,Lost
12861,1,68.25,620,1,1,1,111,3,Lost
12862,2,984.62,426,1,2,3,123,6,Need Attention
12863,6,1283.3,52,4,4,4,444,12,Champions
12864,2,165.275,138,3,2,1,321,6,Others
12865,4,3315.145,26,4,3,5,435,12,Loyal Customers
12866,3,1198.825,283,2,3,4,234,9,At Risk
12867,13,7764.335,26,4,5,5,455,14,Champions
12868,8,2043.76,186,3,4,4,344,11,Loyal Customers
12869,1,298.145,682,1,1,2,112,4,Lost
12870,3,1522.49,375,2,3,4,234,9,At Risk
12871,3,449.195,84,3,3,2,332,8,Potential Loyalists
12872,12,3203.535,327,2,5,5,255,12,At Risk
12873,3,1135.6000000000001,282,2,3,4,234,9,At Risk
12874,2,936.045,385,2,2,3,223,7,Need Attention
12875,5,336.6,143,3,4,2,342,9,Potential Loyalists
12876,4,3510.59,58,4,3,5,435,12,Loyal Customers
12877,20,2784.015,4,5,5,5,555,15,Champions
12878,2,854.99,236,2,2,3,223,7,Need Attention
12879,3,302.095,45,4,3,2,432,9,Potential Loyalists
12880,2,640.13,382,2,2,3,223,7,Need Attention
12881,1,145.075,276,2,1,1,211,4,Lost
12882,2,546.975,9,5,2,3,523,10,Recent Customers
12883,4,703.47,25,4,3,3,433,10,Loyal Customers
12884,1,181.125,88,3,1,1,311,5,Promising
12885,3,1170.495,63,3,3,4,334,10,Loyal Customers
12886,2,1378.4,68,3,2,4,324,9,Potential Loyalists
12887,1,222.4,384,2,1,1,211,4,Lost
12888,2,193.5,214,2,2,1,221,5,Lost
12889,4,385.46000000000004,381,2,3,2,232,7,Need Attention
12890,2,703.095,24,4,2,3,423,9,Recent Customers
12891,11,395.45000000000005,186,3,5,2,352,10,Potential Loyalists
12892,1,263.38,397,2,1,2,212,5,Lost
12893,1,176.55,31,4,1,1,411,6,Recent Customers
12894,1,157.35,575,1,1,1,111,3,Lost
12895,2,372.8,42,4,2,2,422,8,Recent Customers
12897,4,421.1,205,2,3,2,232,7,Need Attention
12898,2,185.645,464,1,2,1,121,4,Lost
12899,1,323.725,414,1,1,2,112,4,Lost
12900,1,323.005,422,1,1,2,112,4,Lost
12901,28,3392.83,9,5,5,5,555,15,Champions
12902,1,138.68,265,2,1,1,211,4,Lost
12903,1,828.8050000000001,429,1,1,3,113,5,Others
12904,2,487.135,18,5,2,2,522,9,Recent Customers
12905,2,1009.495,577,1,2,3,123,6,Need Attention
12906,5,1791.905,12,5,4,4,544,13,Champions
12907,2,484.985,396,2,2,2,222,6,Need Attention
12908,5,210.375,176,3,4,1,341,8,Others
12909,8,2599.9900000000002,40,4,4,5,445,13,Champions
12910,13,4241.29,23,4,5,5,455,14,Champions
12911,1,1511.57,552,1,1,4,114,6,Others
12912,5,963.9000000000001,3,5,4,3,543,12,Loyal Customers
12913,13,2864.8,5,5,5,5,555,15,Champions
12914,1,158.055,401,2,1,1,211,4,Lost
12915,4,975.1,149,3,3,3,333,9,Loyal Customers
12916,7,3730.83,139,3,4,5,345,12,Loyal Customers
12917,6,1247.1000000000001,128,3,4,4,344,11,Loyal Customers
12918,1,42.075,626,1,1,1,111,3,Lost
12919,6,1159.685,8,5,4,4,544,13,Champions
12920,4,478.315,17,5,3,2,532,10,Potential Loyalists
12921,74,32269.79,9,5,5,5,555,15,Champions
12922,1,405.38,161,3,1,2,312,6,Promising
12923,3,664.145,64,3,3,3,333,9,Loyal Customers
12924,12,1501.3600000000001,88,3,5,4,354,12,Loyal Customers
12925,3,729.33,5,5,3,3,533,11,Loyal Customers
12926,4,1523.97,411,1,3,4,134,8,At Risk
12927,1,197.31,395,2,1,1,211,4,Lost
12928,12,3942.69,35,4,5,5,455,14,Champions
12929,1,117.85,312,2,1,1,211,4,Lost
12930,2,415.8,78,3,2,2,322,7,Potential Loyalists
12931,57,8988.300000000001,22,4,5,5,455,14,Champions
12932,8,1561.265,539,1,4,4,144,9,At Risk
12933,8,1626.205,24,4,4,4,444,12,Champions
12934,1,84.15,737,1,1,1,111,3,Lost
12935,15,4215.135,2,5,5,5,555,15,Champions
12936,4,910.825,17,5,3,3,533,11,Loyal Customers
12937,9,2880.86,15,5,5,5,555,15,Champions
12938,1,114.14,26,4,1,1,411,6,Recent Customers
12939,20,3618.4500000000003,64,3,5,5,355,13,Loyal Customers
12940,2,890.765,55,4,2,3,423,9,Recent Customers
12941,1,372.765,724,1,1,2,112,4,Lost
12942,3,675.6,131,3,3,3,333,9,Loyal Customers
12943,2,457.65,558,1,2,2,122,5,Need Attention
12944,2,604.51,36,4,2,3,423,9,Recent Customers
12945,2,884.1850000000001,288,2,2,3,223,7,Need Attention
12946,1,324.45,437,1,1,2,112,4,Lost
12947,6,1481.415,144,3,4,4,344,11,Loyal Customers
12948,9,2297.855,16,5,5,4,554,14,Champions
12949,22,15167.01,31,4,5,5,455,14,Champions
12950,3,789.1,2,5,3,3,533,11,Loyal Customers
12951,15,3213.7200000000003,9,5,5,5,555,15,Champions
12952,4,1387.79,6,5,3,4,534,12,Loyal Customers
12953,2,828.8100000000001,10,5,2,3,523,10,Recent Customers
12954,1,162.45,639,1,1,1,111,3,Lost
12955,11,4194.79,1,5,5,5,555,15,Champions
12956,4,521.89,306,2,3,3,233,8,At Risk
12957,13,8637.245,10,5,5,5,555,15,Champions
12958,2,443.71500000000003,400,2,2,2,222,6,Need Attention
12959,1,150.95,484,1,1,1,111,3,Lost
12960,4,1285.02,414,1,3,4,134,8,At Risk
12961,1,211.99,379,2,1,1,211,4,Lost
12962,2,266.39,7,5,2,2,522,9,Recent Customers
12963,12,3213.965,8,5,5,5,555,15,Champions
12964,1,132.24,437,1,1,1,111,3,Lost
12965,1,769.8100000000001,89,3,1,3,313,7,Promising
12966,1,160.18,10,5,1,1,511,7,Recent Customers
12967,3,1764.4950000000001,358,2,3,4,234,9,At Risk
12968,1,116.825,112,3,1,1,311,5,Promising
12969,1,101.025,603,1,1,1,111,3,Lost
12970,10,1435.675,7,5,5,4,554,14,Champions
12971,116,10573.985,4,5,5,5,555,15,Champions
12972,4,1126.825,414,1,3,4,134,8,At Risk
12973,1,137.625,414,1,1,1,111,3,Lost
12974,2,408.95,198,2,2,2,222,6,Need Attention
12975,6,2022.315,437,1,4,4,144,9,At Risk
12976,8,2638.43,212,2,4,5,245,11,At Risk
12977,4,413.105,156,3,3,2,332,8,Potential Loyalists
12978,5,2381.545,385,2,4,4,244,10,At Risk
12979,1,484.85,729,1,1,2,112,4,Lost
12980,21,2187.9,158,3,5,4,354,12,Loyal Customers
12981,2,372.21999999999997,30,4,2,2,422,8,Recent Customers
12982,8,2736.485,243,2,4,5,245,11,At Risk
12983,1,490.08,598,1,1,2,112,4,Lost
12984,1,97.5,19,5,1,1,511,7,Recent Customers
12985,2,1233.17,1,5,2,4,524,11,Recent Customers
12986,10,2108.12,429,1,5,4,154,10,At Risk
12987,5,1304.335,74,3,4,4,344,11,Loyal Customers
12988,1,505.82,292,2,1,2,212,5,Lost
12989,33,3021.73,3,5,5,5,555,15,Champions
12990,7,856.95,31,4,4,3,443,11,Loyal Customers
12991,3,764.395,23,4,3,3,433,10,Loyal Customers
12992,1,93.35,725,1,1,1,111,3,Lost
12993,8,1259.63,23,4,4,4,444,12,Champions
12994,3,974.42,4,5,3,3,533,11,Loyal Customers
12995,1,118.395,85,3,1,1,311,5,Promising
12996,1,355.5,376,2,1,2,212,5,Lost
12997,8,1986.405,22,4,4,4,444,12,Champions
12998,3,855.91,493,1,3,3,133,7,At Risk
12999,3,421.455,196,2,3,2,232,7,Need Attention
13000,4,998.255,107,3,3,3,333,9,Loyal Customers
13001,33,18451.7,4,5,5,5,555,15,Champions
13002,3,414.13,318,2,3,2,232,7,Need Attention
13003,3,131.125,106,3,3,1,331,7,Others
13004,36,11616.2,12,5,5,5,555,15,Champions
13005,4,966.755,174,3,3,3,333,9,Loyal Customers
13006,1,81.57,56,4,1,1,411,6,Recent Customers
13007,1,175.25,580,1,1,1,111,3,Lost
13008,3,603.205,323,2,3,3,233,8,At Risk
13009,1,168.3,673,1,1,1,111,3,Lost
13010,2,310.005,374,2,2,2,222,6,Need Attention
13011,1,50.550000000000004,372,2,1,1,211,4,Lost
13012,11,2911.78,9,5,5,5,555,15,Champions
13013,29,10201.305,1,5,5,5,555,15,Champions
13014,11,4627.955,11,5,5,5,555,15,Champions
13015,11,6007.135,53,4,5,5,455,14,Champions
13016,3,789.89,73,3,3,3,333,9,Loyal Customers
13017,1,42.075,7,5,1,1,511,7,Recent Customers
13018,35,9564.13,16,5,5,5,555,15,Champions
13019,6,1221.625,379,2,4,4,244,10,At Risk
13020,2,618.96,563,1,2,3,123,6,Need Attention
13021,17,4763.995,4,5,5,5,555,15,Champions
13022,1,65.3,430,1,1,1,111,3,Lost
13023,3,1329.63,64,3,3,4,334,10,Loyal Customers
13024,2,555.87,471,1,2,3,123,6,Need Attention
13025,1,275.46500000000003,732,1,1,2,112,4,Lost
13026,9,1503.85,1,5,5,4,554,14,Champions
13027,19,3576.3750000000005,114,3,5,5,355,13,Loyal Customers
13028,2,661.3199999999999,23,4,2,3,423,9,Recent Customers
13029,5,407.875,31,4,4,2,442,10,Potential Loyalists
13030,2,744.34,11,5,2,3,523,10,Recent Customers
13031,5,3282.715,407,2,4,5,245,11,At Risk
13032,9,2754.985,52,4,5,5,455,14,Champions
13033,2,220.55,357,2,2,1,221,5,Lost
13034,3,756.82,55,4,3,3,433,10,Loyal Customers
13035,3,1099.3500000000001,74,3,3,4,334,10,Loyal Customers
13036,1,217.3,685,1,1,1,111,3,Lost
13037,12,3892.675,138,3,5,5,355,13,Loyal Customers
13038,3,636.21,80,3,3,3,333,9,Loyal Customers
13039,4,1001.8050000000001,584,1,3,3,133,7,At Risk
13040,2,676.99,9,5,2,3,523,10,Recent Customers
13041,4,738.83,451,1,3,3,133,7,At Risk
13042,3,1488.59,598,1,3,4,134,8,At Risk
13043,1,400.12,273,2,1,2,212,5,Lost
13044,11,4537.375,291,2,5,5,255,12,At Risk
13045,3,808.9200000000001,99,3,3,3,333,9,Loyal Customers
13046,3,906.325,31,4,3,3,433,10,Loyal Customers
13047,24,7737.9800000000005,32,4,5,5,455,14,Champions
13048,9,3932.875,14,5,5,5,555,15,Champions
13049,4,761.365,64,3,3,3,333,9,Loyal Customers
13050,35,11835.79,15,5,5,5,555,15,Champions
13051,2,122.875,579,1,2,1,121,4,Lost
13052,7,3021.9900000000002,212,2,4,5,245,11,At Risk
13053,1,127.65,622,1,1,1,111,3,Lost
13055,4,2321.11,78,3,3,4,334,10,Loyal Customers
13056,1,209.48,551,1,1,1,111,3,Lost
13057,3,518.49,530,1,3,2,132,6,Need Attention
13058,3,189.72500000000002,25,4,3,1,431,8,Others
13059,10,2244.5950000000003,250,2,5,4,254,11,At Risk
13060,1,288.40500000000003,254,2,1,2,212,5,Lost
13061,1,231.21,72,3,1,1,311,5,Promising
13062,1,259.725,191,2,1,2,212,5,Lost
13063,1,188.4,481,1,1,1,111,3,Lost
13064,6,1555.74,13,5,4,4,544,13,Champions
13065,5,1055.05,373,2,4,4,244,10,At Risk
13066,2,470.8,24,4,2,2,422,8,Recent Customers
13067,3,496.81,82,3,3,2,332,8,Potential Loyalists
13068,2,84.15,10,5,2,1,521,8,Recent Customers
13069,38,7675.5,1,5,5,5,555,15,Champions
13070,4,735.275,192,2,3,3,233,8,At Risk
13071,1,129.22,612,1,1,1,111,3,Lost
13072,1,177.15,267,2,1,1,211,4,Lost
13073,2,418.08,411,1,2,2,122,5,Need Attention
13074,4,795.25,511,1,3,3,133,7,At Risk
13075,1,721.61,130,3,1,3,313,7,Promising
13076,1,135.4,458,1,1,1,111,3,Lost
13077,11,2656.19,1,5,5,5,555,15,Champions
13078,57,19198.8,3,5,5,5,555,15,Champions
13079,6,366.055,4,5,4,2,542,11,Potential Loyalists
13080,4,280.73,179,3,3,2,332,8,Potential Loyalists
13081,28,46481.78,12,5,5,5,555,15,Champions
13082,21,3222.08,126,3,5,5,355,13,Loyal Customers
13083,3,395.43,4,5,3,2,532,10,Potential Loyalists
13084,1,82.875,492,1,1,1,111,3,Lost
13085,8,2110.13,158,3,4,4,344,11,Loyal Customers
13086,1,439.33000000000004,383,2,1,2,212,5,Lost
13087,1,302.615,726,1,1,2,112,4,Lost
13088,1,236.11,417,1,1,1,111,3,Lost
13089,203,80332.225,3,5,5,5,555,15,Champions
13090,24,5562.585,9,5,5,5,555,15,Champions
13091,3,1028.3700000000001,28,4,3,3,433,10,Loyal Customers
13092,12,2101.705,71,3,5,4,354,12,Loyal Customers
13093,55,29651.825,276,2,5,5,255,12,At Risk
13094,13,1211.025,21,4,5,4,454,13,Champions
13095,1,74.39999999999999,71,3,1,1,311,5,Promising
13096,1,42.075,394,2,1,1,211,4,Lost
13097,28,12467.735,33,4,5,5,455,14,Champions
13098,28,16116.015000000001,1,5,5,5,555,15,Champions
13099,1,42.075,99,3,1,1,311,5,Promising
13101,4,638.79,234,2,3,3,233,8,At Risk
13102,37,10362.41,1,5,5,5,555,15,Champions
13103,3,691.79,40,4,3,3,433,10,Loyal Customers
13104,9,961.3050000000001,3,5,5,3,553,13,Loyal Customers
13105,1,42.075,436,1,1,1,111,3,Lost
13106,2,340.70000000000005,133,3,2,2,322,7,Potential Loyalists
13107,9,4140.37,44,4,5,5,455,14,Champions
13108,2,671.96,373,2,2,3,223,7,Need Attention
13109,3,1125.105,60,3,3,4,334,10,Loyal Customers
13110,12,2894.4700000000003,31,4,5,5,455,14,Champions
13111,1,233.155,719,1,1,1,111,3,Lost
13112,1,20.599999999999998,541,1,1,1,111,3,Lost
13113,37,7854.64,1,5,5,5,555,15,Champions
13114,1,234.38,731,1,1,1,111,3,Lost
13115,10,5411.05,12,5,5,5,555,15,Champions
13116,1,501.14,138,3,1,2,312,6,Promising
13117,18,2200.31,22,4,5,4,454,13,Champions
13118,9,2181.135,20,4,5,4,454,13,Champions
13119,1,134.9,669,1,1,1,111,3,Lost
13120,1,30.6,239,2,1,1,211,4,Lost
13121,1,283.73,269,2,1,2,212,5,Lost
13122,2,922.39,94,3,2,3,323,8,Potential Loyalists
13123,2,506.75,473,1,2,2,122,5,Need Attention
13124,4,4414.26,90,3,3,5,335,11,Loyal Customers
13125,1,148.62,524,1,1,1,111,3,Lost
13126,13,3759.735,5,5,5,5,555,15,Champions
13127,1,259.17,78,3,1,2,312,6,Promising
13128,1,42.075,631,1,1,1,111,3,Lost
13129,2,233.25,452,1,2,1,121,4,Lost
13130,1,64.0,94,3,1,1,311,5,Promising
13131,7,2929.7200000000003,23,4,4,5,445,13,Champions
13132,1,74.375,262,2,1,1,211,4,Lost
13133,3,200.45,274,2,3,1,231,6,Others
13134,6,2315.78,86,3,4,4,344,11,Loyal Customers
13135,2,317.52500000000003,197,2,2,2,222,6,Need Attention
13136,13,6231.570000000001,56,4,5,5,455,14,Champions
13137,16,7578.015,11,5,5,5,555,15,Champions
13138,7,1274.01,22,4,4,4,444,12,Champions
13139,8,7047.895,16,5,4,5,545,14,Champions
13140,5,1054.92,108,3,4,4,344,11,Loyal Customers
13141,17,7179.5,85,3,5,5,355,13,Loyal Customers
13142,1,307.09000000000003,19,5,1,2,512,8,Recent Customers
13143,1,405.1,585,1,1,2,112,4,Lost
13144,2,113.67500000000001,333,2,2,1,221,5,Lost
13145,7,335.44500000000005,40,4,4,2,442,10,Potential Loyalists
13146,1,217.06,26,4,1,1,411,6,Recent Customers
13147,4,168.3,10,5,3,1,531,9,Others
13148,26,8451.145,29,4,5,5,455,14,Champions
13149,4,1586.585,14,5,3,4,534,12,Loyal Customers
13150,3,237.75,484,1,3,1,131,5,Others
13151,3,2453.32,296,2,3,5,235,10,At Risk
13152,7,2140.755,417,1,4,4,144,9,At Risk
13153,1,311.97,6,5,1,2,512,8,Recent Customers
13154,3,1549.365,399,2,3,4,234,9,At Risk
13155,6,1365.755,33,4,4,4,444,12,Champions
13156,3,1586.54,385,2,3,4,234,9,At Risk
13157,9,5502.56,49,4,5,5,455,14,Champions
13158,5,1508.18,95,3,4,4,344,11,Loyal Customers
13159,4,1396.725,9,5,3,4,534,12,Loyal Customers
13160,1,91.8,22,4,1,1,411,6,Recent Customers
13161,2,472.13,313,2,2,2,222,6,Need Attention
13162,16,6521.39,122,3,5,5,355,13,Loyal Customers
13163,1,17.65,610,1,1,1,111,3,Lost
13164,2,252.35,569,1,2,2,122,5,Need Attention
13165,3,1002.155,46,4,3,3,433,10,Loyal Customers
13166,2,832.88,283,2,2,3,223,7,Need Attention
13167,5,1125.15,19,5,4,4,544,13,Champions
13168,5,1779.155,36,4,4,4,444,12,Champions
13169,3,512.78,64,3,3,2,332,8,Potential Loyalists
13170,1,108.81,27,4,1,1,411,6,Recent Customers
13171,3,419.36,22,4,3,2,432,9,Potential Loyalists
13172,1,42.075,400,2,1,1,211,4,Lost
13173,11,2358.645,4,5,5,4,554,14,Champions
13174,12,7951.045,16,5,5,5,555,15,Champions
13175,2,776.0,582,1,2,3,123,6,Need Attention
13176,1,481.49,46,4,1,2,412,7,Recent Customers
13177,2,512.2,65,3,2,2,322,7,Potential Loyalists
13178,21,13486.41,26,4,5,5,455,14,Champions
13179,1,572.3100000000001,619,1,1,3,113,5,Others
13180,1,86.10000000000001,607,1,1,1,111,3,Lost
13181,1,351.365,381,2,1,2,212,5,Lost
13182,1,121.18,45,4,1,1,411,6,Recent Customers
13183,15,4123.38,8,5,5,5,555,15,Champions
13184,10,1629.875,15,5,5,4,554,14,Champions
13185,1,42.075,268,2,1,1,211,4,Lost
13186,3,1553.615,40,4,3,4,434,11,Loyal Customers
13187,4,341.36,337,2,3,2,232,7,Need Attention
13188,1,57.075,11,5,1,1,511,7,Recent Customers
13189,2,260.68,19,5,2,2,522,9,Recent Customers
13190,3,370.425,544,1,3,2,132,6,Need Attention
13191,1,164.69,658,1,1,1,111,3,Lost
13192,6,2558.58,95,3,4,5,345,12,Loyal Customers
13193,1,112.08,61,3,1,1,311,5,Promising
13194,2,350.27500000000003,136,3,2,2,322,7,Potential Loyalists
13195,1,136.73,414,1,1,1,111,3,Lost
13196,7,3057.815,11,5,4,5,545,14,Champions
13197,1,335.185,610,1,1,2,112,4,Lost
13198,8,4936.405,10,5,4,5,545,14,Champions
13199,67,7087.29,4,5,5,5,555,15,Champions
13200,4,806.895,19,5,3,3,533,11,Loyal Customers
13201,4,1164.81,502,1,3,4,134,8,At Risk
13202,7,1485.125,394,2,4,4,244,10,At Risk
13203,10,2606.925,10,5,5,5,555,15,Champions
13204,1,958.335,731,1,1,3,113,5,Others
13205,1,42.075,443,1,1,1,111,3,Lost
13206,13,7694.87,400,2,5,5,255,12,At Risk
13207,4,418.56000000000006,15,5,3,2,532,10,Potential Loyalists
13208,9,1950.325,59,4,5,4,454,13,Champions
13209,13,7226.56,30,4,5,5,455,14,Champions
13210,1,353.48,94,3,1,2,312,6,Promising
13211,10,1682.085,10,5,5,4,554,14,Champions
13212,3,778.905,20,4,3,3,433,10,Loyal Customers
13213,11,3626.2200000000003,57,4,5,5,455,14,Champions
13214,7,3264.23,418,1,4,5,145,10,At Risk
13215,1,42.075,402,2,1,1,211,4,Lost
13216,1,178.8,268,2,1,1,211,4,Lost
13217,4,210.375,122,3,3,1,331,7,Others
13218,1,62.64,127,3,1,1,311,5,Promising
13219,1,76.23,618,1,1,1,111,3,Lost
13220,5,983.765,78,3,4,3,343,10,Loyal Customers
13221,2,830.085,240,2,2,3,223,7,Need Attention
13222,1,42.075,577,1,1,1,111,3,Lost
13223,6,370.17,200,2,4,2,242,8,Need Attention
13224,2,1803.265,60,3,2,4,324,9,Potential Loyalists
13225,16,5077.675,3,5,5,5,555,15,Champions
13226,2,312.46,273,2,2,2,222,6,Need Attention
13227,1,213.15,202,2,1,1,211,4,Lost
13228,1,84.15,81,3,1,1,311,5,Promising
13229,1,160.95,226,2,1,1,211,4,Lost
13230,30,5973.0,4,5,5,5,555,15,Champions
13232,7,1328.35,13,5,4,4,544,13,Champions
13233,4,1171.735,74,3,3,4,334,10,Loyal Customers
13234,2,346.5,673,1,2,2,122,5,Need Attention
13235,1,953.97,212,2,1,3,213,6,Others
13236,2,744.85,25,4,2,3,423,9,Recent Customers
13237,1,566.725,388,2,1,3,213,6,Others
13238,6,944.705,17,5,4,3,543,12,Loyal Customers
13239,5,1520.965,262,2,4,4,244,10,At Risk
13240,8,1434.565,96,3,4,4,344,11,Loyal Customers
13241,1,112.53,412,1,1,1,111,3,Lost
13242,7,699.4,112,3,4,3,343,10,Loyal Customers
13243,5,1220.38,203,2,4,4,244,10,At Risk
13244,1,121.74000000000001,93,3,1,1,311,5,Promising
13245,2,989.22,51,4,2,3,423,9,Recent Customers
13246,11,2763.135,18,5,5,5,555,15,Champions
13247,4,486.225,18,5,3,2,532,10,Potential Loyalists
13248,2,465.68,125,3,2,2,322,7,Potential Loyalists
13249,9,786.38,92,3,5,3,353,11,Loyal Customers
13250,2,217.24,461,1,2,1,121,4,Lost
13251,1,252.68,402,2,1,2,212,5,Lost
13252,2,381.6,394,2,2,2,222,6,Need Attention
13253,4,2213.025,157,3,3,4,334,10,Loyal Customers
13254,1,51.41,376,2,1,1,211,4,Lost
13255,3,570.46,9,5,3,3,533,11,Loyal Customers
13257,1,149.75,436,1,1,1,111,3,Lost
13258,5,872.455,12,5,4,3,543,12,Loyal Customers
13259,9,1402.54,62,3,5,4,354,12,Loyal Customers
13260,1,250.62,61,3,1,2,312,6,Promising
13261,2,378.675,269,2,2,2,222,6,Need Attention
13262,3,564.525,263,2,3,3,233,8,At Risk
13263,39,8552.9,1,5,5,5,555,15,Champions
13264,1,722.5600000000001,443,1,1,3,113,5,Others
13265,5,1693.185,53,4,4,4,444,12,Champions
13266,19,5764.57,11,5,5,5,555,15,Champions
13267,36,8806.025,3,5,5,5,555,15,Champions
13268,11,3138.9,18,5,5,5,555,15,Champions
13269,28,7977.235,1,5,5,5,555,15,Champions
13270,1,42.075,366,2,1,1,211,4,Lost
13271,1,211.49,37,4,1,1,411,6,Recent Customers
13272,2,276.56,31,4,2,2,422,8,Recent Customers
13273,1,138.98,113,3,1,1,311,5,Promising
13274,1,360.85,409,2,1,2,212,5,Lost
13275,2,238.435,384,2,2,2,222,6,Need Attention
13276,5,1887.9850000000001,64,3,4,4,344,11,Loyal Customers
13277,7,501.025,16,5,4,2,542,11,Potential Loyalists
13278,4,1408.52,41,4,3,4,434,11,Loyal Customers
13279,1,137.75,78,3,1,1,311,5,Promising
13280,7,2290.555,122,3,4,4,344,11,Loyal Customers
13281,1,350.85,439,1,1,2,112,4,Lost
13282,4,1134.415,18,5,3,4,534,12,Loyal Customers
13283,4,344.035,60,3,3,2,332,8,Potential Loyalists
13284,1,201.19,331,2,1,1,211,4,Lost
13285,6,3364.59,23,4,4,5,445,13,Champions
13286,1,720.135,600,1,1,3,113,5,Others
13287,3,781.59,603,1,3,3,133,7,At Risk
13288,5,365.70000000000005,443,1,4,2,142,7,Need Attention
13289,1,307.95,724,1,1,2,112,4,Lost
13290,1,42.075,438,1,1,1,111,3,Lost
13291,11,3261.8650000000002,156,3,5,5,355,13,Loyal Customers
13292,5,994.51,39,4,4,3,443,11,Loyal Customers
13293,6,1158.515,392,2,4,4,244,10,At Risk
13294,3,1681.655,190,2,3,4,234,9,At Risk
13295,4,1101.97,360,2,3,4,234,9,At Risk
13296,6,780.66,137,3,4,3,343,10,Loyal Customers
13297,7,3283.87,8,5,4,5,545,14,Champions
13298,1,84.15,1,5,1,1,511,7,Recent Customers
13299,3,1190.425,268,2,3,4,234,9,At Risk
13300,3,1114.285,169,3,3,4,334,10,Loyal Customers
13301,4,618.09,104,3,3,3,333,9,Loyal Customers
13302,2,103.10000000000001,155,3,2,1,321,6,Others
13303,1,61.72,400,2,1,1,211,4,Lost
13304,4,1216.265,351,2,3,4,234,9,At Risk
13305,16,3546.36,4,5,5,5,555,15,Champions
13306,1,53.65,430,1,1,1,111,3,Lost
13307,3,273.34,120,3,3,2,332,8,Potential Loyalists
13308,4,1409.78,23,4,3,4,434,11,Loyal Customers
13309,6,1706.3700000000001,7,5,4,4,544,13,Champions
13310,5,1532.3500000000001,28,4,4,4,444,12,Champions
13311,2,507.11,4,5,2,2,522,9,Recent Customers
13312,1,85.825,451,1,1,1,111,3,Lost
13313,12,3416.9700000000003,22,4,5,5,455,14,Champions
13314,3,775.94,2,5,3,3,533,11,Loyal Customers
13315,1,310.26000000000005,689,1,1,2,112,4,Lost
13316,10,4383.51,37,4,5,5,455,14,Champions
13317,19,6006.3910000000005,66,3,5,5,355,13,Loyal Customers
13318,3,500.255,1,5,3,2,532,10,Potential Loyalists
13319,58,19804.575,5,5,5,5,555,15,Champions
13320,6,2211.6,78,3,4,4,344,11,Loyal Customers
13321,2,301.865,72,3,2,2,322,7,Potential Loyalists
13322,1,196.555,17,5,1,1,511,7,Recent Customers
13323,5,561.0500000000001,3,5,4,3,543,12,Loyal Customers
13324,18,4908.150000000001,36,4,5,5,455,14,Champions
13325,1,341.75,82,3,1,2,312,6,Promising
13326,1,281.76,432,1,1,2,112,4,Lost
13327,20,8016.115000000001,39,4,5,5,455,14,Champions
13328,1,596.4300000000001,316,2,1,3,213,6,Others
13329,8,3107.2400000000002,32,4,4,5,445,13,Champions
13330,6,2577.825,93,3,4,5,345,12,Loyal Customers
13331,1,224.525,402,2,1,1,211,4,Lost
13332,1,350.90000000000003,14,5,1,2,512,8,Recent Customers
13333,3,1015.74,411,1,3,3,133,7,At Risk
13334,5,6048.900000000001,82,3,4,5,345,12,Loyal Customers
13336,1,795.12,77,3,1,3,313,7,Promising
13337,1,1551.885,546,1,1,4,114,6,Others
13338,4,2305.52,158,3,3,4,334,10,Loyal Customers
13339,1,860.12,201,2,1,3,213,6,Others
13340,12,8277.65,45,4,5,5,455,14,Champions
13341,1,730.325,261,2,1,3,213,6,Others
13343,1,345.505,178,3,1,2,312,6,Promising
13344,3,2156.315,68,3,3,4,334,10,Loyal Customers
13345,1,381.575,288,2,1,2,212,5,Lost
13346,6,252.45000000000002,463,1,4,2,142,7,Need Attention
13347,1,313.185,70,3,1,2,312,6,Promising
13348,1,233.76000000000002,64,3,1,1,311,5,Promising
13349,1,239.39499999999998,11,5,1,2,512,8,Recent Customers
13350,2,889.695,16,5,2,3,523,10,Recent Customers
13351,1,366.015,66,3,1,2,312,6,Promising
13352,1,390.055,60,3,1,2,312,6,Promising
13354,1,743.53,71,3,1,3,313,7,Promising
13355,1,614.775,122,3,1,3,313,7,Promising
13356,1,757.065,80,3,1,3,313,7,Promising
13357,5,3796.585,257,2,4,5,245,11,At Risk
13358,1,431.105,269,2,1,2,212,5,Lost
13359,2,1027.46,64,3,2,3,323,8,Potential Loyalists
